Corner,cap_scs,mos_scs,res_scs,vdd,vss,AC_Gain_abs,AC_Gain_at_DC,BW_3dB,PM,Z_in,Z_out,DC_Bias_Output,In_Ref_noise,PSRR_P_1MHz,PSRR_N_1MHz,Vout_Mid_Point,Max_Vout_Sin,Min_Vout_Sin,SlewRate_Pos,SlewRate_Neg,HD2,HD3,Vout_Swing
Proc_Vol_min_335,wp,ws,ws,2.75,-2.5,10.24,20.2,130600000,56.21,3294000,1203,0.1537,4.371e-08,2.183e-07,2.534e-07,0.09144,1.06,-0.8769,512100000,-518800000,-40.59,-48.14,1.937
Proc_Vol_min_336,wp,ws,ws,2.5,-2.25,8.839,18.93,116600000,61.34,3257000,1347,0.181,4.499e-08,2.192e-07,2.535e-07,0.1382,0.9775,-0.7012,361500000,-371700000,-43.85,-50.09,1.679
Proc_Vol_min_337,wp,ws,ws,2.25,-2.25,7.068,16.99,99480000,71.58,3253000,1564,0.004156,4.956e-08,2.255e-07,2.591e-07,-0.01462,0.6747,-0.704,223200000,-228000000,-51.02,-58.5,1.379
Proc_Vol_min_338,wp,ws,ws,2.75,-2.25,9.805,19.83,131500000,57.16,3256000,1191,0.3534,4.392e-08,2.142e-07,2.485e-07,0.2856,1.211,-0.6399,508000000,-515800000,-39.86,-48.21,1.851
Proc_Vol_min_339,wp,ws,ws,2.5,-2.75,9.9,19.91,115600000,58.98,3309000,1363,-0.2289,4.38e-08,2.281e-07,2.619e-07,-0.2634,0.6753,-1.202,375200000,-384400000,-45.72,-48.85,1.877
Proc_Vol_min_340,wp,ws,ws,2.25,-2.75,8.29,18.37,99330000,66.93,3296000,1570,-0.4135,4.659e-08,2.36e-07,2.657e-07,-0.426,0.3769,-1.229,239400000,-245500000,-54.54,-54.88,1.606
Proc_Vol_min_341,wp,ws,ws,2.75,-2.75,10.62,20.52,129900000,55.38,3322000,1212,-0.05026,4.355e-08,2.208e-07,2.596e-07,-0.1079,0.898,-1.114,516000000,-520100000,-41.26,-48.07,2.012
Proc_Vol_min_342,ws,ws,ws,2.5,-2.5,9.398,19.46,116000000,60.09,3286000,1357,-0.0223,4.432e-08,2.242e-07,2.575e-07,-0.06076,0.8308,-0.9523,368700000,-379000000,-44.78,-49.41,1.783
Proc_Vol_min_343,ws,ws,ws,2.25,-2.5,7.695,17.72,99310000,69.21,3277000,1569,-0.2034,4.792e-08,2.311e-07,2.624e-07,-0.219,0.5289,-0.9669,231700000,-236800000,-52.6,-56.58,1.496
Proc_Vol_min_344,ws,ws,ws,2.75,-2.5,10.24,20.2,130600000,56.21,3294000,1203,0.1537,4.371e-08,2.183e-07,2.534e-07,0.09144,1.06,-0.8769,512100000,-518800000,-40.59,-48.14,1.937
Proc_Vol_min_345,ws,ws,ws,2.5,-2.25,8.839,18.93,116600000,61.34,3257000,1347,0.181,4.499e-08,2.192e-07,2.535e-07,0.1382,0.9775,-0.7012,361500000,-371700000,-43.85,-50.09,1.679
Proc_Vol_min_346,ws,ws,ws,2.25,-2.25,7.068,16.99,99480000,71.58,3253000,1564,0.004156,4.956e-08,2.255e-07,2.591e-07,-0.01462,0.6747,-0.704,223200000,-228000000,-51.02,-58.5,1.379
Proc_Vol_min_347,ws,ws,ws,2.75,-2.25,9.805,19.83,131500000,57.16,3256000,1191,0.3534,4.392e-08,2.142e-07,2.485e-07,0.2856,1.211,-0.6399,508000000,-515800000,-39.86,-48.21,1.851
Proc_Vol_min_348,ws,ws,ws,2.5,-2.75,9.9,19.91,115600000,58.98,3309000,1363,-0.2289,4.38e-08,2.281e-07,2.619e-07,-0.2634,0.6753,-1.202,375200000,-384400000,-45.72,-48.85,1.877
Proc_Vol_min_349,ws,ws,ws,2.25,-2.75,8.29,18.37,99330000,66.93,3296000,1570,-0.4135,4.659e-08,2.36e-07,2.657e-07,-0.426,0.3769,-1.229,239400000,-245500000,-54.54,-54.88,1.606
Proc_Vol_min_350,ws,ws,ws,2.75,-2.75,10.62,20.52,129900000,55.38,3322000,1212,-0.05026,4.355e-08,2.208e-07,2.596e-07,-0.1079,0.898,-1.114,516000000,-520100000,-41.26,-48.07,2.012
Proc_Vol_min_351,tm,wo,ws,2.5,-2.5,6.358,16.07,135300000,72.29,3357000,1323,-0.1549,5.607e-08,2.277e-07,2.608e-07,-0.1674,0.4586,-0.7933,322600000,-317800000,-54.62,-64.18,1.252
Proc_Vol_min_352,tm,wo,ws,2.25,-2.5,4.609,13.27,118300000,84.21,3349000,1521,-0.3392,6.936e-08,2.355e-07,2.651e-07,-0.3418,0.118,-0.8015,212200000,-209300000,-68.18,-94.54,0.9195
Proc_Vol_min_353,tm,wo,ws,2.75,-2.5,8.168,18.24,150400000,62.63,3365000,1179,0.02351,4.866e-08,2.209e-07,2.577e-07,-0.007241,0.7784,-0.7928,445600000,-442300000,-46.72,-53.34,1.571
Proc_Vol_min_354,tm,wo,ws,2.5,-2.25,5.871,15.37,135900000,74.92,3331000,1315,0.05094,5.814e-08,2.233e-07,2.567e-07,0.03695,0.6161,-0.5422,315800000,-311300000,-53.58,-66.37,1.158
Proc_Vol_min_355,tm,wo,ws,2.25,-2.25,4.202,12.47,118300000,87.24,3328000,1519,-0.1295,7.308e-08,2.303e-07,2.619e-07,-0.1333,0.2862,-0.5528,204600000,-202000000,-64.89,-88.13,0.839
Proc_Vol_min_356,tm,wo,ws,2.75,-2.25,7.671,17.7,151400000,64.31,3333000,1168,0.2263,4.966e-08,2.175e-07,2.522e-07,0.1934,0.9328,-0.5461,441100000,-441600000,-46.13,-54.4,1.479
Proc_Vol_min_357,tm,wo,ws,2.5,-2.75,6.824,16.68,135000000,69.78,3378000,1328,-0.3645,5.432e-08,2.306e-07,2.662e-07,-0.3753,0.2949,-1.046,328400000,-322100000,-55.81,-62.15,1.34
Proc_Vol_min_358,tm,wo,ws,2.25,-2.75,5.01,14,118500000,81.21,3366000,1521,-0.5515,6.618e-08,2.396e-07,2.688e-07,-0.5529,-0.05352,-1.052,219200000,-216000000,-73.98,-97.83,0.9987
Proc_Vol_min_359,tm,wo,ws,2.75,-2.75,8.621,18.71,149600000,61.11,3390000,1187,-0.1845,4.784e-08,2.218e-07,2.656e-07,-0.2131,0.6144,-1.041,447600000,-442600000,-47.34,-52.43,1.655
Proc_Vol_min_360,wp,wo,ws,2.5,-2.5,6.358,16.07,135300000,72.29,3357000,1323,-0.1549,5.607e-08,2.277e-07,2.608e-07,-0.1674,0.4586,-0.7933,322600000,-317800000,-54.62,-64.18,1.252
Proc_Vol_min_361,wp,wo,ws,2.25,-2.5,4.609,13.27,118300000,84.21,3349000,1521,-0.3392,6.936e-08,2.355e-07,2.651e-07,-0.3418,0.118,-0.8015,212200000,-209300000,-68.18,-94.54,0.9195
Proc_Vol_min_362,wp,wo,ws,2.75,-2.5,8.168,18.24,150400000,62.63,3365000,1179,0.02351,4.866e-08,2.209e-07,2.577e-07,-0.007241,0.7784,-0.7928,445600000,-442300000,-46.72,-53.34,1.571
Proc_Vol_min_363,wp,wo,ws,2.5,-2.25,5.871,15.37,135900000,74.92,3331000,1315,0.05094,5.814e-08,2.233e-07,2.567e-07,0.03695,0.6161,-0.5422,315800000,-311300000,-53.58,-66.37,1.158
Proc_Vol_min_364,wp,wo,ws,2.25,-2.25,4.202,12.47,118300000,87.24,3328000,1519,-0.1295,7.308e-08,2.303e-07,2.619e-07,-0.1333,0.2862,-0.5528,204600000,-202000000,-64.89,-88.13,0.839
Proc_Vol_min_365,wp,wo,ws,2.75,-2.25,7.671,17.7,151400000,64.31,3333000,1168,0.2263,4.966e-08,2.175e-07,2.522e-07,0.1934,0.9328,-0.5461,441100000,-441600000,-46.13,-54.4,1.479
Proc_Vol_min_366,wp,wo,ws,2.5,-2.75,6.824,16.68,135000000,69.78,3378000,1328,-0.3645,5.432e-08,2.306e-07,2.662e-07,-0.3753,0.2949,-1.046,328400000,-322100000,-55.81,-62.15,1.34
Proc_Vol_min_367,wp,wo,ws,2.25,-2.75,5.01,14,118500000,81.21,3366000,1521,-0.5515,6.618e-08,2.396e-07,2.688e-07,-0.5529,-0.05352,-1.052,219200000,-216000000,-73.98,-97.83,0.9987
Proc_Vol_min_368,wp,wo,ws,2.75,-2.75,8.621,18.71,149600000,61.11,3390000,1187,-0.1845,4.784e-08,2.218e-07,2.656e-07,-0.2131,0.6144,-1.041,447600000,-442600000,-47.34,-52.43,1.655
Proc_Vol_min_369,ws,wo,ws,2.5,-2.5,6.358,16.07,135300000,72.29,3357000,1323,-0.1549,5.607e-08,2.277e-07,2.608e-07,-0.1674,0.4586,-0.7933,322600000,-317800000,-54.62,-64.18,1.252
Proc_Vol_min_370,ws,wo,ws,2.25,-2.5,4.609,13.27,118300000,84.21,3349000,1521,-0.3392,6.936e-08,2.355e-07,2.651e-07,-0.3418,0.118,-0.8015,212200000,-209300000,-68.18,-94.54,0.9195
Proc_Vol_min_371,ws,wo,ws,2.75,-2.5,8.168,18.24,150400000,62.63,3365000,1179,0.02351,4.866e-08,2.209e-07,2.577e-07,-0.007241,0.7784,-0.7928,445600000,-442300000,-46.72,-53.34,1.571
Proc_Vol_min_372,ws,wo,ws,2.5,-2.25,5.871,15.37,135900000,74.92,3331000,1315,0.05094,5.814e-08,2.233e-07,2.567e-07,0.03695,0.6161,-0.5422,315800000,-311300000,-53.58,-66.37,1.158
Proc_Vol_min_373,ws,wo,ws,2.25,-2.25,4.202,12.47,118300000,87.24,3328000,1519,-0.1295,7.308e-08,2.303e-07,2.619e-07,-0.1333,0.2862,-0.5528,204600000,-202000000,-64.89,-88.13,0.839
Proc_Vol_min_374,ws,wo,ws,2.75,-2.25,7.671,17.7,151400000,64.31,3333000,1168,0.2263,4.966e-08,2.175e-07,2.522e-07,0.1934,0.9328,-0.5461,441100000,-441600000,-46.13,-54.4,1.479
Proc_Vol_min_375,ws,wo,ws,2.5,-2.75,6.824,16.68,135000000,69.78,3378000,1328,-0.3645,5.432e-08,2.306e-07,2.662e-07,-0.3753,0.2949,-1.046,328400000,-322100000,-55.81,-62.15,1.34
Proc_Vol_min_376,ws,wo,ws,2.25,-2.75,5.01,14,118500000,81.21,3366000,1521,-0.5515,6.618e-08,2.396e-07,2.688e-07,-0.5529,-0.05352,-1.052,219200000,-216000000,-73.98,-97.83,0.9987
Proc_Vol_min_377,ws,wo,ws,2.75,-2.75,8.621,18.71,149600000,61.11,3390000,1187,-0.1845,4.784e-08,2.218e-07,2.656e-07,-0.2131,0.6144,-1.041,447600000,-442600000,-47.34,-52.43,1.655
Proc_Vol_min_378,tm,wz,ws,2.5,-2.5,10.08,20.07,135800000,58.42,3397000,1200,0.1712,4.247e-08,2.41e-07,2.474e-07,0.09511,1.046,-0.8562,448200000,-455600000,-38.85,-47.88,1.903
Proc_Vol_min_379,tm,wz,ws,2.25,-2.5,8.968,19.05,118100000,63.75,3394000,1385,-0.02403,4.388e-08,2.499e-07,2.533e-07,-0.06909,0.7868,-0.925,297000000,-301500000,-43.4,-50.82,1.712
Proc_Vol_min_380,tm,wz,ws,2.75,-2.5,10.33,20.28,152600000,54.94,3396000,1063,0.3598,4.291e-08,2.33e-07,2.43e-07,0.2602,1.24,-0.7201,592100000,-579500000,-36.51,-48.55,1.961
Proc_Vol_min_381,tm,wz,ws,2.5,-2.25,9.522,19.57,137400000,59.81,3358000,1182,0.366,4.288e-08,2.353e-07,2.421e-07,0.2845,1.182,-0.6127,441700000,-449400000,-38.25,-48.19,1.794
Proc_Vol_min_382,tm,wz,ws,2.25,-2.25,8.274,18.35,119300000,65.42,3364000,1370,0.1757,4.498e-08,2.432e-07,2.487e-07,0.1269,0.9187,-0.6649,287600000,-291800000,-42.71,-52.03,1.584
Proc_Vol_min_383,tm,wz,ws,2.75,-2.25,9.888,19.9,154900000,56.02,3341000,1045,0.5505,4.304e-08,2.286e-07,2.364e-07,0.4447,1.381,-0.4912,589300000,-577900000,-35.99,-48.56,1.872
Proc_Vol_min_384,tm,wz,ws,2.5,-2.75,10.58,20.49,134700000,57.19,3426000,1214,-0.02796,4.215e-08,2.454e-07,2.534e-07,-0.09932,0.9001,-1.099,453400000,-460600000,-39.41,-47.63,1.999
Proc_Vol_min_385,tm,wz,ws,2.25,-2.75,9.607,19.65,117400000,62.22,3418000,1395,-0.2273,4.3e-08,2.557e-07,2.577e-07,-0.2688,0.6459,-1.183,305800000,-310800000,-44.13,-49.8,1.829
Proc_Vol_min_386,tm,wz,ws,2.75,-2.75,10.72,20.61,151100000,53.99,3432000,1077,0.1633,4.281e-08,2.353e-07,2.512e-07,0.0688,1.088,-0.9503,591700000,-579600000,-36.97,-48.53,2.038
Proc_Vol_min_387,wp,wz,ws,2.5,-2.5,10.08,20.07,135800000,58.42,3397000,1200,0.1712,4.247e-08,2.41e-07,2.474e-07,0.09511,1.046,-0.8562,448200000,-455600000,-38.85,-47.88,1.903
Proc_Vol_min_388,wp,wz,ws,2.25,-2.5,8.968,19.05,118100000,63.75,3394000,1385,-0.02403,4.388e-08,2.499e-07,2.533e-07,-0.06909,0.7868,-0.925,297000000,-301500000,-43.4,-50.82,1.712
Proc_Vol_min_389,wp,wz,ws,2.75,-2.5,10.33,20.28,152600000,54.94,3396000,1063,0.3598,4.291e-08,2.33e-07,2.43e-07,0.2602,1.24,-0.7201,592100000,-579500000,-36.51,-48.55,1.961
Proc_Vol_min_390,wp,wz,ws,2.5,-2.25,9.522,19.57,137400000,59.81,3358000,1182,0.366,4.288e-08,2.353e-07,2.421e-07,0.2845,1.182,-0.6127,441700000,-449400000,-38.25,-48.19,1.794
Proc_Vol_min_391,wp,wz,ws,2.25,-2.25,8.274,18.35,119300000,65.42,3364000,1370,0.1757,4.498e-08,2.432e-07,2.487e-07,0.1269,0.9187,-0.6649,287600000,-291800000,-42.71,-52.03,1.584
Proc_Vol_min_392,wp,wz,ws,2.75,-2.25,9.888,19.9,154900000,56.02,3341000,1045,0.5505,4.304e-08,2.286e-07,2.364e-07,0.4447,1.381,-0.4912,589300000,-577900000,-35.99,-48.56,1.872
Proc_Vol_min_393,wp,wz,ws,2.5,-2.75,10.58,20.49,134700000,57.19,3426000,1214,-0.02796,4.215e-08,2.454e-07,2.534e-07,-0.09932,0.9001,-1.099,453400000,-460600000,-39.41,-47.63,1.999
Proc_Vol_min_394,wp,wz,ws,2.25,-2.75,9.607,19.65,117400000,62.22,3418000,1395,-0.2273,4.3e-08,2.557e-07,2.577e-07,-0.2688,0.6459,-1.183,305800000,-310800000,-44.13,-49.8,1.829
Proc_Vol_min_395,wp,wz,ws,2.75,-2.75,10.72,20.61,151100000,53.99,3432000,1077,0.1633,4.281e-08,2.353e-07,2.512e-07,0.0688,1.088,-0.9503,591700000,-579600000,-36.97,-48.53,2.038
Proc_Vol_min_396,ws,wz,ws,2.5,-2.5,10.08,20.07,135800000,58.42,3397000,1200,0.1712,4.247e-08,2.41e-07,2.474e-07,0.09511,1.046,-0.8562,448200000,-455600000,-38.85,-47.88,1.903
Proc_Vol_min_397,ws,wz,ws,2.25,-2.5,8.968,19.05,118100000,63.75,3394000,1385,-0.02403,4.388e-08,2.499e-07,2.533e-07,-0.06909,0.7868,-0.925,297000000,-301500000,-43.4,-50.82,1.712
Proc_Vol_min_398,ws,wz,ws,2.75,-2.5,10.33,20.28,152600000,54.94,3396000,1063,0.3598,4.291e-08,2.33e-07,2.43e-07,0.2602,1.24,-0.7201,592100000,-579500000,-36.51,-48.55,1.961
Proc_Vol_min_399,ws,wz,ws,2.5,-2.25,9.522,19.57,137400000,59.81,3358000,1182,0.366,4.288e-08,2.353e-07,2.421e-07,0.2845,1.182,-0.6127,441700000,-449400000,-38.25,-48.19,1.794
Proc_Vol_min_400,ws,wz,ws,2.25,-2.25,8.274,18.35,119300000,65.42,3364000,1370,0.1757,4.498e-08,2.432e-07,2.487e-07,0.1269,0.9187,-0.6649,287600000,-291800000,-42.71,-52.03,1.584
Proc_Vol_min_401,ws,wz,ws,2.75,-2.25,9.888,19.9,154900000,56.02,3341000,1045,0.5505,4.304e-08,2.286e-07,2.364e-07,0.4447,1.381,-0.4912,589300000,-577900000,-35.99,-48.56,1.872
Proc_Vol_min_402,ws,wz,ws,2.5,-2.75,10.58,20.49,134700000,57.19,3426000,1214,-0.02796,4.215e-08,2.454e-07,2.534e-07,-0.09932,0.9001,-1.099,453400000,-460600000,-39.41,-47.63,1.999
Proc_Vol_min_403,ws,wz,ws,2.25,-2.75,9.607,19.65,117400000,62.22,3418000,1395,-0.2273,4.3e-08,2.557e-07,2.577e-07,-0.2688,0.6459,-1.183,305800000,-310800000,-44.13,-49.8,1.829
Proc_Vol_min_404,ws,wz,ws,2.75,-2.75,10.72,20.61,151100000,53.99,3432000,1077,0.1633,4.281e-08,2.353e-07,2.512e-07,0.0688,1.088,-0.9503,591700000,-579600000,-36.97,-48.53,2.038
