Corner,cap_scs,mos_scs,res_scs,vdd,vss,AC_Gain_abs,AC_Gain_at_DC,BW_3dB,PM,Z_in,Z_out,DC_Bias_Output,In_Ref_noise,PSRR_P_1MHz,PSRR_N_1MHz,Vout_Mid_Point,Max_Vout_Sin,Min_Vout_Sin,SlewRate_Pos,SlewRate_Neg,HD2,HD3,Vout_Swing
Proc_Vol_mid_346,ws,ws,ws,2.25,-2.25,12.78,22.13,80240000,53.55,3310000,1908,-0.1501,3.523e-08,2.384e-07,2.686e-07,-0.1609,1.01,-1.332,284300000,-305600000,-55.64,-42.18,2.342
Proc_Vol_mid_347,ws,ws,ws,2.75,-2.25,12.45,21.9,112900000,51.26,3296000,1372,0.2169,3.929e-08,2.239e-07,2.58e-07,0.1505,1.315,-1.014,607000000,-608400000,-40.01,-44.79,2.329
Proc_Vol_mid_348,ws,ws,ws,2.5,-2.75,13.57,22.65,96620000,50.66,3348000,1586,-0.3879,3.736e-08,2.388e-07,2.705e-07,-0.4087,0.857,-1.674,475900000,-502000000,-50,-43.56,2.531
Proc_Vol_mid_349,ws,ws,ws,2.25,-2.75,13.8,22.8,81400000,50.71,3348000,1886,-0.5817,3.515e-08,2.486e-07,2.74e-07,-0.5688,0.7054,-1.843,302700000,-328400000,-54.32,-42.2,2.548
Proc_Vol_mid_350,ws,ws,ws,2.75,-2.75,13.06,22.32,112800000,50.36,3353000,1381,-0.2013,3.944e-08,2.299e-07,2.688e-07,-0.2485,0.9801,-1.477,615200000,-613600000,-42.96,-45.14,2.457
Proc_Vol_mid_351,tm,wo,ws,2.5,-2.5,11.08,20.89,114000000,55.61,3399000,1535,-0.311,3.876e-08,2.378e-07,2.695e-07,-0.3169,0.7225,-1.356,421600000,-443500000,-60.89,-46.24,2.079
Proc_Vol_mid_352,tm,wo,ws,2.25,-2.5,9.295,19.37,95270000,63.02,3408000,1820,-0.504,4.011e-08,2.476e-07,2.734e-07,-0.4912,0.4025,-1.385,260900000,-275600000,-54.33,-51.92,1.787
Proc_Vol_mid_353,tm,wo,ws,2.75,-2.5,11.83,21.46,130600000,51.51,3399000,1341,-0.1251,3.926e-08,2.295e-07,2.669e-07,-0.1551,0.9545,-1.265,571700000,-583900000,-46.9,-45.55,2.219
Proc_Vol_mid_354,tm,wo,ws,2.5,-2.25,10.52,20.44,113800000,56.88,3375000,1535,-0.09806,3.918e-08,2.337e-07,2.658e-07,-0.1108,0.877,-1.099,413800000,-435400000,-54.31,-46.77,1.976
Proc_Vol_mid_355,tm,wo,ws,2.25,-2.25,8.587,18.68,94710000,65.7,3389000,1831,-0.2874,4.132e-08,2.427e-07,2.708e-07,-0.2809,0.5491,-1.111,251700000,-264800000,-60.08,-53.86,1.66
Proc_Vol_mid_356,tm,wo,ws,2.75,-2.25,11.43,21.16,130800000,52.47,3370000,1336,0.085,3.937e-08,2.266e-07,2.615e-07,0.04763,1.117,-1.022,568800000,-581000000,-45,-45.56,2.139
Proc_Vol_mid_357,tm,wo,ws,2.5,-2.75,11.56,21.26,114400000,54.49,3419000,1532,-0.5275,3.845e-08,2.401e-07,2.75e-07,-0.5266,0.5577,-1.611,427500000,-449600000,-76.11,-45.77,2.169
Proc_Vol_mid_358,tm,wo,ws,2.25,-2.75,9.95,19.96,95940000,60.5,3424000,1808,-0.7228,3.918e-08,2.513e-07,2.769e-07,-0.7037,0.2482,-1.656,269600000,-285600000,-50.81,-50.29,1.904
Proc_Vol_mid_359,tm,wo,ws,2.75,-2.75,12.17,21.71,130700000,50.67,3422000,1343,-0.3406,3.92e-08,2.296e-07,2.754e-07,-0.3633,0.78,-1.507,574700000,-582700000,-49.28,-45.45,2.287
Proc_Vol_mid_360,wp,wo,ws,2.5,-2.5,11.08,20.89,114000000,55.61,3399000,1535,-0.311,3.876e-08,2.378e-07,2.695e-07,-0.3169,0.7225,-1.356,421600000,-443500000,-60.89,-46.24,2.079
Proc_Vol_mid_361,wp,wo,ws,2.25,-2.5,9.295,19.37,95270000,63.02,3408000,1820,-0.504,4.011e-08,2.476e-07,2.734e-07,-0.4912,0.4025,-1.385,260900000,-275600000,-54.33,-51.92,1.787
Proc_Vol_mid_362,wp,wo,ws,2.75,-2.5,11.83,21.46,130600000,51.51,3399000,1341,-0.1251,3.926e-08,2.295e-07,2.669e-07,-0.1551,0.9545,-1.265,571700000,-583900000,-46.9,-45.55,2.219
Proc_Vol_mid_363,wp,wo,ws,2.5,-2.25,10.52,20.44,113800000,56.88,3375000,1535,-0.09806,3.918e-08,2.337e-07,2.658e-07,-0.1108,0.877,-1.099,413800000,-435400000,-54.31,-46.77,1.976
Proc_Vol_mid_364,wp,wo,ws,2.25,-2.25,8.587,18.68,94710000,65.7,3389000,1831,-0.2874,4.132e-08,2.427e-07,2.708e-07,-0.2809,0.5491,-1.111,251700000,-264800000,-60.08,-53.86,1.66
Proc_Vol_mid_365,wp,wo,ws,2.75,-2.25,11.43,21.16,130800000,52.47,3370000,1336,0.085,3.937e-08,2.266e-07,2.615e-07,0.04763,1.117,-1.022,568800000,-581000000,-45,-45.56,2.139
Proc_Vol_mid_366,wp,wo,ws,2.5,-2.75,11.56,21.26,114400000,54.49,3419000,1532,-0.5275,3.845e-08,2.401e-07,2.75e-07,-0.5266,0.5577,-1.611,427500000,-449600000,-76.11,-45.77,2.169
Proc_Vol_mid_367,wp,wo,ws,2.25,-2.75,9.95,19.96,95940000,60.5,3424000,1808,-0.7228,3.918e-08,2.513e-07,2.769e-07,-0.7037,0.2482,-1.656,269600000,-285600000,-50.81,-50.29,1.904
Proc_Vol_mid_368,wp,wo,ws,2.75,-2.75,12.17,21.71,130700000,50.67,3422000,1343,-0.3406,3.92e-08,2.296e-07,2.754e-07,-0.3633,0.78,-1.507,574700000,-582700000,-49.28,-45.45,2.287
Proc_Vol_mid_369,ws,wo,ws,2.5,-2.5,11.08,20.89,114000000,55.61,3399000,1535,-0.311,3.876e-08,2.378e-07,2.695e-07,-0.3169,0.7225,-1.356,421600000,-443500000,-60.89,-46.24,2.079
Proc_Vol_mid_370,ws,wo,ws,2.25,-2.5,9.295,19.37,95270000,63.02,3408000,1820,-0.504,4.011e-08,2.476e-07,2.734e-07,-0.4912,0.4025,-1.385,260900000,-275600000,-54.33,-51.92,1.787
Proc_Vol_mid_371,ws,wo,ws,2.75,-2.5,11.83,21.46,130600000,51.51,3399000,1341,-0.1251,3.926e-08,2.295e-07,2.669e-07,-0.1551,0.9545,-1.265,571700000,-583900000,-46.9,-45.55,2.219
Proc_Vol_mid_372,ws,wo,ws,2.5,-2.25,10.52,20.44,113800000,56.88,3375000,1535,-0.09806,3.918e-08,2.337e-07,2.658e-07,-0.1108,0.877,-1.099,413800000,-435400000,-54.31,-46.77,1.976
Proc_Vol_mid_373,ws,wo,ws,2.25,-2.25,8.587,18.68,94710000,65.7,3389000,1831,-0.2874,4.132e-08,2.427e-07,2.708e-07,-0.2809,0.5491,-1.111,251700000,-264800000,-60.08,-53.86,1.66
Proc_Vol_mid_374,ws,wo,ws,2.75,-2.25,11.43,21.16,130800000,52.47,3370000,1336,0.085,3.937e-08,2.266e-07,2.615e-07,0.04763,1.117,-1.022,568800000,-581000000,-45,-45.56,2.139
Proc_Vol_mid_375,ws,wo,ws,2.5,-2.75,11.56,21.26,114400000,54.49,3419000,1532,-0.5275,3.845e-08,2.401e-07,2.75e-07,-0.5266,0.5577,-1.611,427500000,-449600000,-76.11,-45.77,2.169
Proc_Vol_mid_376,ws,wo,ws,2.25,-2.75,9.95,19.96,95940000,60.5,3424000,1808,-0.7228,3.918e-08,2.513e-07,2.769e-07,-0.7037,0.2482,-1.656,269600000,-285600000,-50.81,-50.29,1.904
Proc_Vol_mid_377,ws,wo,ws,2.75,-2.75,12.17,21.71,130700000,50.67,3422000,1343,-0.3406,3.92e-08,2.296e-07,2.754e-07,-0.3633,0.78,-1.507,574700000,-582700000,-49.28,-45.45,2.287
Proc_Vol_mid_378,tm,wz,ws,2.5,-2.5,13.23,22.43,114400000,51.79,3437000,1410,0.01204,3.728e-08,2.554e-07,2.584e-07,-0.0645,1.166,-1.295,558900000,-568000000,-38.77,-43.42,2.46
Proc_Vol_mid_379,tm,wz,ws,2.25,-2.5,13.77,22.78,94780000,52.86,3443000,1675,-0.1956,3.503e-08,2.666e-07,2.641e-07,-0.2398,1.024,-1.503,378300000,-404900000,-43.5,-41.68,2.527
Proc_Vol_mid_380,tm,wz,ws,2.75,-2.5,12.54,21.96,132300000,50.85,3434000,1226,0.2113,3.937e-08,2.455e-07,2.54e-07,0.1134,1.291,-1.064,686900000,-654300000,-36.65,-45.34,2.355
Proc_Vol_mid_381,tm,wz,ws,2.5,-2.25,12.81,22.15,114900000,52.5,3405000,1400,0.2158,3.724e-08,2.496e-07,2.539e-07,0.1262,1.311,-1.059,553100000,-563000000,-37.41,-43.16,2.37
Proc_Vol_mid_382,tm,wz,ws,2.25,-2.25,13.23,22.43,94750000,53.64,3417000,1672,0.01323,3.505e-08,2.599e-07,2.607e-07,-0.0456,1.162,-1.253,367900000,-392900000,-41.05,-41.5,2.415
Proc_Vol_mid_383,tm,wz,ws,2.75,-2.25,12.16,21.7,133200000,51.53,3392000,1213,0.411,3.931e-08,2.411e-07,2.48e-07,0.3022,1.441,-0.8367,684600000,-653900000,-35.74,-45.15,2.278
Proc_Vol_mid_384,tm,wz,ws,2.5,-2.75,13.6,22.67,114200000,51.16,3464000,1417,-0.1957,3.733e-08,2.596e-07,2.639e-07,-0.2609,1.007,-1.529,564800000,-572300000,-40.15,-43.57,2.537
Proc_Vol_mid_385,tm,wz,ws,2.25,-2.75,14.22,23.06,94980000,52.17,3466000,1674,-0.4072,3.505e-08,2.722e-07,2.679e-07,-0.4385,0.8731,-1.75,387900000,-415800000,-46.47,-41.82,2.623
Proc_Vol_mid_386,tm,wz,ws,2.75,-2.75,12.86,22.18,131600000,50.24,3465000,1235,0.006136,3.942e-08,2.474e-07,2.623e-07,-0.08264,1.128,-1.293,687200000,-654600000,-37.5,-45.4,2.421
Proc_Vol_mid_387,wp,wz,ws,2.5,-2.5,13.23,22.43,114400000,51.79,3437000,1410,0.01204,3.728e-08,2.554e-07,2.584e-07,-0.0645,1.166,-1.295,558900000,-568000000,-38.77,-43.42,2.46
Proc_Vol_mid_388,wp,wz,ws,2.25,-2.5,13.77,22.78,94780000,52.86,3443000,1675,-0.1956,3.503e-08,2.666e-07,2.641e-07,-0.2398,1.024,-1.503,378300000,-404900000,-43.5,-41.68,2.527
Proc_Vol_mid_389,wp,wz,ws,2.75,-2.5,12.54,21.96,132300000,50.85,3434000,1226,0.2113,3.937e-08,2.455e-07,2.54e-07,0.1134,1.291,-1.064,686900000,-654300000,-36.65,-45.34,2.355
Proc_Vol_mid_390,wp,wz,ws,2.5,-2.25,12.81,22.15,114900000,52.5,3405000,1400,0.2158,3.724e-08,2.496e-07,2.539e-07,0.1262,1.311,-1.059,553100000,-563000000,-37.41,-43.16,2.37
Proc_Vol_mid_391,wp,wz,ws,2.25,-2.25,13.23,22.43,94750000,53.64,3417000,1672,0.01323,3.505e-08,2.599e-07,2.607e-07,-0.0456,1.162,-1.253,367900000,-392900000,-41.05,-41.5,2.415
Proc_Vol_mid_392,wp,wz,ws,2.75,-2.25,12.16,21.7,133200000,51.53,3392000,1213,0.411,3.931e-08,2.411e-07,2.48e-07,0.3022,1.441,-0.8367,684600000,-653900000,-35.74,-45.15,2.278
Proc_Vol_mid_393,wp,wz,ws,2.5,-2.75,13.6,22.67,114200000,51.16,3464000,1417,-0.1957,3.733e-08,2.596e-07,2.639e-07,-0.2609,1.007,-1.529,564800000,-572300000,-40.15,-43.57,2.537
Proc_Vol_mid_394,wp,wz,ws,2.25,-2.75,14.22,23.06,94980000,52.17,3466000,1674,-0.4072,3.505e-08,2.722e-07,2.679e-07,-0.4385,0.8731,-1.75,387900000,-415800000,-46.47,-41.82,2.623
Proc_Vol_mid_395,wp,wz,ws,2.75,-2.75,12.86,22.18,131600000,50.24,3465000,1235,0.006136,3.942e-08,2.474e-07,2.623e-07,-0.08264,1.128,-1.293,687200000,-654600000,-37.5,-45.4,2.421
Proc_Vol_mid_396,ws,wz,ws,2.5,-2.5,13.23,22.43,114400000,51.79,3437000,1410,0.01204,3.728e-08,2.554e-07,2.584e-07,-0.0645,1.166,-1.295,558900000,-568000000,-38.77,-43.42,2.46
Proc_Vol_mid_397,ws,wz,ws,2.25,-2.5,13.77,22.78,94780000,52.86,3443000,1675,-0.1956,3.503e-08,2.666e-07,2.641e-07,-0.2398,1.024,-1.503,378300000,-404900000,-43.5,-41.68,2.527
Proc_Vol_mid_398,ws,wz,ws,2.75,-2.5,12.54,21.96,132300000,50.85,3434000,1226,0.2113,3.937e-08,2.455e-07,2.54e-07,0.1134,1.291,-1.064,686900000,-654300000,-36.65,-45.34,2.355
Proc_Vol_mid_399,ws,wz,ws,2.5,-2.25,12.81,22.15,114900000,52.5,3405000,1400,0.2158,3.724e-08,2.496e-07,2.539e-07,0.1262,1.311,-1.059,553100000,-563000000,-37.41,-43.16,2.37
Proc_Vol_mid_400,ws,wz,ws,2.25,-2.25,13.23,22.43,94750000,53.64,3417000,1672,0.01323,3.505e-08,2.599e-07,2.607e-07,-0.0456,1.162,-1.253,367900000,-392900000,-41.05,-41.5,2.415
Proc_Vol_mid_401,ws,wz,ws,2.75,-2.25,12.16,21.7,133200000,51.53,3392000,1213,0.411,3.931e-08,2.411e-07,2.48e-07,0.3022,1.441,-0.8367,684600000,-653900000,-35.74,-45.15,2.278
Proc_Vol_mid_402,ws,wz,ws,2.5,-2.75,13.6,22.67,114200000,51.16,3464000,1417,-0.1957,3.733e-08,2.596e-07,2.639e-07,-0.2609,1.007,-1.529,564800000,-572300000,-40.15,-43.57,2.537
Proc_Vol_mid_403,ws,wz,ws,2.25,-2.75,14.22,23.06,94980000,52.17,3466000,1674,-0.4072,3.505e-08,2.722e-07,2.679e-07,-0.4385,0.8731,-1.75,387900000,-415800000,-46.47,-41.82,2.623
Proc_Vol_mid_404,ws,wz,ws,2.75,-2.75,12.86,22.18,131600000,50.24,3465000,1235,0.006136,3.942e-08,2.474e-07,2.623e-07,-0.08264,1.128,-1.293,687200000,-654600000,-37.5,-45.4,2.421
